mq2,mq4,mq6,mq8,temperature,humidity,timestamp,threat_level
350.08116472078655,463.7237012152366,354.15078679519894,140.71618450656706,23.155314719865622,45.783976216135564,2025-05-20 14:38:09.859231,0
428.95993816657074,212.28246636138653,380.896186781107,161.50598840416305,28.208775299886707,72.30131074838143,2025-05-23 01:38:09.859231,0
610.541596852958,354.68551304000636,291.72918833057815,242.61247323908339,20.70437096744164,73.39588572254041,2025-05-21 23:58:09.859231,0
681.8139572162274,186.06855731227142,467.8133905299537,164.84168236866424,23.736885540716653,55.786693950521155,2025-05-29 21:53:09.859231,0
665.4415650211985,287.05578899381516,451.0918750884173,259.732495279969,27.20154081726432,72.32885093697917,2025-05-15 11:43:09.859231,0
416.0250434613139,285.7904187563332,347.50133345047357,174.35032867261603,33.21208139162083,70.06839272553256,2025-05-14 01:13:09.859231,0
606.9062754615601,173.4369620599594,279.1858046049208,149.6295222752997,36.56141760643247,69.22205944371221,2025-04-29 15:33:09.859231,0
465.98670734835196,392.65140569276326,365.538223770243,241.8733604739446,27.087178888425807,57.76649574113788,2025-04-29 21:13:09.859231,0
449.73235464662434,261.5708166387551,419.1133220015027,257.3895322897365,35.456716610604275,51.973272612317004,2025-05-18 03:33:09.859231,0
535.0385069758606,286.6824405663967,382.93231417531746,176.40528349109186,23.257821154565658,64.79963861464513,2025-05-03 12:03:09.859231,0
1634.185837779839,1580.6431792850397,1503.9932242592286,1088.2297195344695,66.87911999556121,19.809668806724254,2025-05-27 15:43:09.859231,1
694.8122730909683,232.02161875699016,463.903769077003,166.4177009661433,27.788626550439364,76.42586865761226,2025-04-30 03:48:09.859231,0
604.0015229461463,387.0299509582956,261.048890408283,197.61328065000802,27.974456647689237,57.685121063046275,2025-05-26 19:08:09.859231,0
556.1794248605534,312.95665256481084,423.42521087685935,280.90283690761976,25.28727075431051,62.434569091993225,2025-05-05 01:43:09.859231,0
1964.182048746836,1985.2041468192024,1253.1031798983863,1018.2404538064668,67.38102411822103,21.72761152651076,2025-05-10 08:08:09.859231,1
429.46577861476277,378.8232281450055,405.41355555346234,114.68707842236114,21.074049569287663,65.9946088455877,2025-05-12 10:28:09.859231,0
492.5145193777363,218.95811472765044,353.83318051083313,277.425713453811,31.7440782868591,44.969850408170096,2025-05-13 22:38:09.859231,0
537.5229133153923,444.0784938800098,626.391240343452,280.49535959822356,25.413242501648067,54.79641820919219,2025-05-07 21:43:09.859231,0
377.04426338493266,218.84926322601146,350.5791187487566,249.8314421251256,27.277861326518178,50.741418938950346,2025-05-24 00:48:09.859231,0
600.3633560926903,323.22305939114824,359.42763700436336,155.28959314684263,31.09575904000924,80.55903988406945,2025-04-28 11:33:09.859231,0
601.7161435922143,340.4354003275238,231.19047430043798,137.74727806838177,22.569256447153958,60.2326193888014,2025-05-09 22:13:09.859231,0
581.2461027248083,384.4470109387022,384.64727915669187,194.5859439475852,21.45663694639375,67.32514551370276,2025-04-30 02:28:09.859231,0
2689.0917239468254,1539.3995261358834,1820.3390082054764,1416.2686901148163,51.519593820295825,61.12120784596186,2025-05-25 05:38:09.859231,1
404.7033212347619,276.367556475617,526.1202272604346,245.78662273627543,31.69794997126623,50.85112916738724,2025-05-14 03:08:09.859231,0
663.5672324493313,280.23715138589336,466.85732878993264,112.96757490894318,26.531656614691627,63.791655626734084,2025-05-30 06:58:09.859231,0
551.5964399405871,365.55108476883817,345.3606594810112,217.55053078299622,21.99507528241222,63.62812265882934,2025-05-01 02:53:09.859231,0
2174.3924769922455,2087.7005398056867,1132.527238512067,745.1676295561066,58.21736837757272,-8.24671480205891,2025-05-29 07:48:09.859231,1
493.3011756596459,291.41689301745777,379.62534314822886,199.95529060750576,22.423984536439285,72.18053572170928,2025-05-31 00:48:09.859231,0
527.912801911342,205.8763257621182,171.506572574312,179.49912073944375,33.377133770129106,58.10074238062526,2025-05-05 01:13:09.859231,0
617.2619947893313,374.2375855226642,330.13108411504453,211.04812361569867,27.983715175973465,61.83124664807588,2025-05-30 12:58:09.859231,0
496.6125426818468,246.43735092119064,445.30325988852326,235.44804391592277,34.36631292899105,59.38558787109409,2025-04-30 00:53:09.859231,0
1693.1904934967174,1788.6920435777963,1396.6388301464224,1361.9798011512148,71.4338828455343,29.68729771303244,2025-05-09 16:53:09.859231,1
592.1268239443739,274.68202107971916,385.9747129709323,213.03590789773793,24.791996013375194,65.56589789476651,2025-05-15 04:13:09.859231,0
563.8107832903315,264.4919527376876,457.08714556978344,129.8263295220858,39.23644072055413,45.69957468597118,2025-05-05 19:53:09.859231,0
532.1509732765588,257.54179198968535,415.26668133335244,274.06830017614413,39.19424474716628,55.90960170370219,2025-05-04 16:33:09.859231,0
523.5426144233276,264.2690049781991,473.91869893249475,190.6507963750382,15.980981040361083,52.78700127890654,2025-05-24 00:33:09.859231,0
427.94561893646613,242.8714090614164,517.6267440731655,160.44426372909234,26.61635341976965,68.15557407606424,2025-05-21 18:03:09.859231,0
501.47307400313406,411.4989952571614,382.4340133815932,221.53823441014114,31.71304457724564,57.65796238206234,2025-04-29 12:23:09.859231,0
1711.8185526572272,1356.1126861398386,1440.5754885814622,1245.0498628963546,50.484702884740656,45.01792293346816,2025-05-06 10:43:09.859231,1
637.6939376471148,230.1019480621758,474.86374087904954,208.67938210336533,23.79684279958474,81.16901294166833,2025-05-27 18:58:09.859231,0
375.6219418484698,420.97817314126326,274.23875955437313,199.2501971038952,31.82625673710088,67.60539183669263,2025-05-26 16:38:09.859231,0
351.9853451642803,480.89355670770186,347.52051694993685,187.52580416985344,28.007333307602252,73.19425735915694,2025-05-05 05:18:09.859231,0
534.6251338586002,329.02487126368334,442.95943869766774,167.90002553144896,29.208619677453527,57.29152739791075,2025-05-05 22:53:09.859231,0
341.04785465133125,203.7365602755403,529.1933310321633,275.223603573253,36.60819430569607,60.85443038893102,2025-05-30 22:13:09.859231,0
416.9221537769515,272.3001509099666,371.1438226995602,241.4728205373322,33.74035079829896,61.31312970576303,2025-05-28 17:23:09.859231,0
394.90338765460103,261.58324588624015,345.2909529540897,210.3727298370405,30.2409501062931,71.26537392603376,2025-05-28 20:18:09.859231,0
488.8284101984085,218.1115829633677,369.99886270037706,161.4378778337898,27.893655002961093,68.45178256518493,2025-05-23 15:28:09.859231,0
437.7708930351785,330.9498880623365,293.04576516999407,195.3220503020189,27.017086631216284,53.63259089914452,2025-05-14 02:28:09.859231,0
484.8904382910974,462.9104594552613,440.4901491535777,218.48132195046944,23.622546663645807,33.40729230757545,2025-05-31 08:03:09.859231,0
498.094567785859,507.6058195205147,582.1759790816101,188.31358026269362,17.73196657476548,52.42653668059356,2025-04-28 22:18:09.859231,0
303.03078738131717,419.08793838457586,223.8414090619811,202.32877930032677,27.960695622324543,42.990548516288975,2025-05-30 22:38:09.859231,0
249.79684218543534,266.76786399519847,284.2806296019939,171.92188421230833,26.83830720524522,57.05194446585739,2025-05-18 21:43:09.859231,0
659.6191446492744,326.89872948521554,416.3359743159908,238.7617902398299,23.593983972238593,54.18225834977459,2025-05-07 17:23:09.859231,0
531.8269322304413,231.0215710069245,596.6442179016017,182.6039445630142,33.14235972815547,47.950372176993845,2025-05-11 22:58:09.859231,0
540.7473598131653,306.2475230258002,484.2021718717509,169.8662864198741,34.00456778120311,57.08414347763732,2025-04-27 13:13:09.859231,0
561.0097497505838,156.2192870012635,433.25037933425574,246.97833369402616,18.556478653447122,51.0401576928146,2025-04-28 08:33:09.859231,0
340.9547631235898,168.53095688828833,427.75519653064146,214.52262148297888,25.45172036469739,43.56990653129513,2025-05-11 20:03:09.859231,0
684.7299130204182,346.30427268828305,456.52883677088,253.46049899236638,29.781686936925208,50.92415374462551,2025-05-17 07:18:09.859231,0
357.1321994248168,218.36863884984703,270.0491400439598,164.02453859028083,22.433695783700305,59.03512775893743,2025-05-10 00:38:09.859231,0
420.15325383073315,438.78573330656417,467.5819706772688,213.46378855453747,28.530449066027423,73.54277224146826,2025-05-11 00:13:09.859231,0
523.4909448080854,185.0767765074657,525.0437727177436,224.63920955995366,20.813751172092054,71.5178006691418,2025-05-14 07:03:09.859231,0
442.57470813627964,225.3168620898154,506.02955276374985,223.12829286234955,18.352253706787735,69.14598456305578,2025-05-13 20:08:09.859231,0
444.7582187481828,416.7005145935975,565.3182713772853,209.31820976708494,25.462373914200445,54.33763265206017,2025-05-06 18:18:09.859231,0
574.2380417209413,429.4935582021717,551.9587162603877,179.32293508392755,34.72445099495591,69.08022981572324,2025-05-21 16:38:09.859231,0
667.4512315031768,273.6593682960585,433.68108737254494,257.4741585873359,25.355755015172768,56.418053147322304,2025-05-03 13:03:09.859231,0
453.6543728944199,231.17154599357204,230.97972549512207,198.22596143871888,28.073394985301377,64.64933825734363,2025-05-24 16:13:09.859231,0
428.98905944154956,146.83920591942888,368.1050342059,192.8481202641988,20.291126514833977,51.39446269446569,2025-04-30 06:23:09.859231,0
577.034323618214,203.65491901342492,346.2304466948593,250.71362447004898,21.062488789698467,65.65854229177177,2025-05-30 11:23:09.859231,0
505.8559342274522,279.6104413331868,388.7462241609197,162.41948203916132,27.487767561941403,69.5322125550918,2025-05-16 11:58:09.859231,0
1929.0589955740093,1288.2573375979819,2024.3379850513347,1489.7263676567586,66.10554619712134,38.96705360855313,2025-05-04 06:43:09.859231,1
479.1151374288807,215.2224266354504,266.348436677348,254.07424258004028,20.590064076831705,57.56127274602692,2025-05-28 22:58:09.859231,0
701.2840924910391,222.9096515300759,324.57703488788627,105.70053499495008,24.7369332597136,78.47964067756902,2025-05-05 09:58:09.859231,0
462.36737215587533,229.45561387960956,311.56847412207674,239.83403701953412,15.541760204206629,55.039684464466966,2025-05-09 14:13:09.859231,0
1278.1032090235517,1866.8842227555192,2672.6467168521353,972.4035107028703,66.81002759008524,18.330681819562244,2025-05-01 08:03:09.859231,1
628.2613207188807,341.5492142384654,418.5451833122592,142.25193900091244,18.57598337134615,65.92574133914223,2025-05-05 01:53:09.859231,0
1394.269801502316,1222.2799610929,1712.7430949617146,462.27648365449534,73.94226780656724,20.246637951839944,2025-05-25 00:03:09.859231,1
571.4787022863882,299.0284170606202,418.04388085446027,111.50539932801975,28.90995388674686,47.93913311347735,2025-05-16 09:03:09.859231,0
679.4659326775654,338.65241504879447,332.8343990792898,212.86007699796465,26.743200928542525,63.0829029392598,2025-05-20 12:28:09.859231,0
375.5102830741637,379.43798269176494,569.9616971753633,137.4415166000649,27.16942699600932,63.336997351262504,2025-05-30 13:38:09.859231,0
496.8743997016413,414.33281677889573,330.64130737913433,237.17176659180507,24.592408665498212,64.50845423838675,2025-05-14 05:48:09.859231,0
493.416990825791,136.13385134592454,254.33567476900913,176.7184801886995,26.65574195505254,67.84652987872185,2025-04-28 19:33:09.859231,0
444.49311109396865,350.2946921231452,346.4779275993876,206.27532275349043,23.14430875261867,51.529931599406815,2025-05-22 16:38:09.859231,0
393.22354400637386,293.39805697454574,388.4068393137048,245.33268477281132,22.84649576213198,63.614236436663575,2025-04-27 04:53:09.859231,0
590.7164002458394,246.67368016303402,582.5330723309633,336.3078609917635,28.45680377507469,47.02755636253337,2025-05-10 16:38:09.859231,0
497.6064799409035,366.0436476971778,476.1457362042557,216.3387486941923,21.773534201368694,64.7458039790344,2025-05-19 12:18:09.859231,0
504.315924489857,472.2922702282099,345.38606697752664,284.4059004455068,27.318557228564472,63.671118669346576,2025-05-11 00:53:09.859231,0
691.4476764211804,434.9313611972488,259.51878868089216,171.14363844483404,21.03394170889598,55.89387868903021,2025-04-29 00:23:09.859231,0
462.8136590382269,184.31005659722274,412.06740645445217,247.0145069358311,23.1210688588136,74.44082586756298,2025-05-08 11:58:09.859231,0
2174.0784040521116,2111.673087171833,1838.2139253883238,719.1315381893492,58.75320498631331,48.67671104096692,2025-05-08 18:13:09.859231,1
443.3834585961928,298.8775875992584,550.3462015584805,214.0909000924478,23.298726621356394,56.254028155617355,2025-05-06 14:03:09.859231,0
667.7016557884906,291.25032820856205,376.74090493943316,125.27600149796521,27.828150397733182,59.02525208920783,2025-05-06 06:18:09.859231,0
749.5858168001474,389.7123558516974,407.7314623199764,195.3707572527191,25.25745711101814,67.87077519538151,2025-04-27 12:38:09.859231,0
327.66857783963496,346.9485006833276,301.7747070358349,272.42547604581085,23.746563255397497,34.516202834932486,2025-05-20 06:23:09.859231,0
508.02546986420055,329.64440552447644,525.794220638496,166.824880633962,24.15645453403189,63.09912123167072,2025-05-19 02:18:09.859231,0
509.1748973127283,247.70870489885704,356.44239503741085,153.4828312419034,29.054950265312304,67.96834298796479,2025-05-07 13:08:09.859231,0
515.05039960095,278.11465560793357,249.99160077830038,248.46042131821085,21.867618032628148,51.25044826484107,2025-05-03 00:43:09.859231,0
493.47099427755205,361.9227828252746,381.1760837829127,85.9733776330402,28.5950224592442,56.540182959248746,2025-05-24 11:38:09.859231,0
416.3963353131258,391.22011309893855,288.40161691715116,241.72294614458687,30.447223888366082,60.97517851185948,2025-05-05 03:08:09.859231,0
607.2184838078456,406.30852088324076,404.713214132932,242.39934625067718,23.008232189066398,57.20450264891324,2025-04-30 00:23:09.859231,0
583.8100747769009,199.61554395844436,401.0385628847436,293.8447355478495,22.470720957772674,68.38445908998953,2025-05-06 03:13:09.859231,0
220.1299966080815,385.14832037158266,517.9864201004962,277.04466823025274,20.11183872090708,66.98626404702682,2025-05-10 23:38:09.859231,0
464.76307854798193,252.8051441704045,554.691064976398,85.19103976119784,29.875331050628954,59.4910834595444,2025-05-08 10:43:09.859231,0
2343.319015904312,1362.2678112343503,2574.385202554524,926.03546285696,44.9759802247085,57.25707546957298,2025-05-25 16:38:09.859231,1
555.8608184292257,322.28741892104773,427.3904590651298,189.06668898690626,19.76048501834002,58.61703710748334,2025-05-23 20:28:09.859231,0
454.96207740308364,256.6819868756289,324.1301284410701,241.9456028733933,32.42709930033813,62.42595189667429,2025-05-01 03:18:09.859231,0
634.027531623375,169.52496647935337,401.1954349175145,175.74665098511795,23.221717425650805,38.875913466955595,2025-04-27 02:28:09.859231,0
378.65017788110833,343.89447719841127,549.315724526477,210.58790497888762,17.710997817522596,72.10756922546318,2025-05-30 12:53:09.859231,0
368.4596240922084,336.6752883528535,481.2837699115545,187.5307384828246,21.254054680271704,59.8184071881618,2025-04-30 10:58:09.859231,0
668.782275848004,284.7220591121088,392.32058166205854,166.2267924609617,21.963411792577162,62.17135545925066,2025-04-29 16:58:09.859231,0
290.68619465119855,265.7414247529314,378.54187239937636,237.21222327791776,23.13994424598617,52.968541666511534,2025-05-25 16:18:09.859231,0
541.508056643146,380.2625311788818,273.4599380983857,111.00516658572299,24.265300777182702,46.29684969759813,2025-05-15 01:53:09.859231,0
389.3858778419651,173.88353366019808,471.10688543583353,242.2808316425298,25.442971462826634,51.26275137728741,2025-05-30 16:58:09.859231,0
611.7579663492993,343.4215153151623,413.68116275014256,203.3943584732538,31.06782474829782,51.870328434548114,2025-05-18 16:48:09.859231,0
453.7695879607095,309.3285865791213,289.74114865820593,244.79240777337816,29.317996925515803,62.88542591500814,2025-04-30 10:38:09.859231,0
1916.6392284425915,1547.9490134648156,842.2768324762717,561.9915482460447,43.01813541511008,19.573766149662774,2025-04-26 21:03:09.859231,1
497.45035576200615,267.1567914621515,290.2057488593442,130.3254373337296,27.492947393081106,63.08927922927057,2025-05-27 06:43:09.859231,0
599.3836410915078,346.3915882287365,432.32917308994047,153.22654587467218,28.383823039059486,47.60993537930215,2025-05-29 13:28:09.859231,0
564.3806741518044,213.72747210830636,492.0632422801116,253.05504793147085,32.83910533254392,52.954747210415874,2025-05-23 02:23:09.859231,0
533.0741718011535,489.3147436137303,366.4940811506845,200.03155880836184,24.61851038892244,36.69394025317665,2025-05-12 11:08:09.859231,0
1902.2326141589688,1292.136935980278,1275.1391111209819,1403.999278068393,53.262865841737735,20.614403381080365,2025-05-22 00:58:09.859231,1
397.3150426026992,251.8706276936941,198.54327376989212,221.98022997432307,19.909015384160163,58.31023927518946,2025-05-16 02:18:09.859231,0
394.1431231853215,503.75881672884447,282.4546158793596,193.23788169019676,20.98906751966205,66.0971795627508,2025-05-14 14:33:09.859231,0
1873.5203377389566,1257.2394599652603,1237.3613412084117,1329.5740582053727,61.798226375187085,5.298417767801464,2025-05-09 15:03:09.859231,1
415.7623880112333,384.90314542047975,354.84267377258664,268.5833985181961,25.72032208646922,59.58206009260261,2025-05-09 00:38:09.859231,0
694.3660786566622,194.1670083998012,291.87359892249754,283.4142565071646,15.321970801624152,63.82667531784141,2025-05-20 01:23:09.859231,0
514.2539874646674,168.5635936440659,359.7710539442858,75.07087637404733,27.6950577389284,38.86409749694455,2025-05-13 05:48:09.859231,0
2585.329950844824,825.31711039353,1869.6761847154123,1072.9701601737625,61.04668871340403,20.365502792782593,2025-05-14 07:48:09.859231,1
430.02955362139164,298.7322345059801,349.3914019781583,262.81999298916634,30.155759428379948,46.67586711979939,2025-05-08 18:18:09.859231,0
429.96954569361515,276.593533367433,544.6470468203696,200.31664114486082,20.004244000224578,49.70707723550215,2025-05-08 19:43:09.859231,0
1220.8018684216431,1145.0401100725749,2255.0924685769896,1186.7973920231098,56.9346154475895,26.42388583306018,2025-04-28 11:03:09.859231,1
586.5787439626357,176.87492816408786,511.7263978295204,263.5047930659781,30.911288294177865,75.68915580903614,2025-05-17 04:58:09.859231,0
548.8961578576411,468.07178308359903,374.05049166212285,226.78956690460063,24.256042108590886,35.017664662959184,2025-05-27 17:18:09.859231,0
663.9978524719868,360.4006751351911,604.3529365119037,141.1507869767147,26.85963678869912,71.02485402854697,2025-05-05 04:48:09.859231,0
413.58777779337083,129.81768172989825,418.55948080468465,259.4902509165689,25.28934808716603,70.58748422234176,2025-05-09 06:28:09.859231,0
2178.2224908051676,1481.9549343120602,1819.0817623557616,1005.6853325888463,47.493468452519,-10.924971604647574,2025-05-05 18:18:09.859231,1
553.0076692168697,290.03486715290546,382.14220785529585,197.2323415741748,21.112655068898015,65.38253646736726,2025-04-30 11:33:09.859231,0
462.6787710022138,321.4481510656601,379.93575290422586,204.2518835253265,30.022869242762418,58.6428702722309,2025-05-05 08:53:09.859231,0
2176.7614120707135,295.7727839036038,2027.8094297415546,833.2222390492184,61.01496359038662,33.54676805177924,2025-05-08 06:28:09.859231,1
532.5493626631225,217.05787028796843,450.8403959831394,255.53122438108548,25.79322436575307,53.8155902008911,2025-05-07 00:48:09.859231,0
588.8887997839117,347.8367276965482,440.49984537915424,130.02465799028272,25.652458517630116,57.030404805535824,2025-05-17 18:03:09.859231,0
2215.968397113552,1654.4511594787132,1709.419677220347,1426.1823096185287,64.98195506971491,33.32353976556268,2025-05-21 09:18:09.859231,1
609.5286172870781,220.74716453968557,483.1903649447619,140.78886098988627,25.86797388149537,59.33662715316142,2025-04-30 23:03:09.859231,0
494.994121609018,220.6418724458153,595.8807863624162,158.87294264442653,25.20856279387728,67.15787780981742,2025-05-11 22:08:09.859231,0
500.6196903639499,414.0766836759988,443.13877856002523,220.17386676565252,20.62688724934792,65.05652140416208,2025-05-18 10:38:09.859231,0
444.44453266261684,199.8329734161988,323.9411587260584,140.5583706155149,29.262218129172307,65.07689731692946,2025-05-21 16:03:09.859231,0
528.7571492952563,267.35131305273796,341.76420847044966,116.83762832632438,22.01131399488846,56.33053370800083,2025-05-20 11:23:09.859231,0
421.8632934204327,307.3003347230748,333.91274956783604,237.98560880328355,21.148570521716106,73.22986891348567,2025-04-30 09:58:09.859231,0
316.84114537090977,321.8216501348723,434.67813860558596,151.24931218144587,25.392650099254006,70.1919574867439,2025-04-29 16:48:09.859231,0
464.5489837183913,283.99026576117603,288.4517746031171,116.32423443557747,23.2026118446495,68.20546174274463,2025-05-23 14:23:09.859231,0
